1924,1,7,17,30,0,48N50,2E20
1926,12,15,1,30,0,48N50,2E20
1905,3,29,0,50,40,48N50,2E20
1923,2,14,6,0,0,48N50,2E20
1905,3,30,7,50,40,48N50,2E20
1929,7,24,5,20,0,48N50,2E20
1905,4,9,1,50,40,48N50,2E20
1928,8,22,8,30,0,48N50,2E20
1905,4,9,14,50,40,48N50,2E20
1927,9,8,17,0,0,48N50,2E20
1905,4,10,9,50,40,48N50,2E20
1928,10,4,11,5,0,48N50,2E20
1905,4,11,11,50,40,48N50,2E20
1928,9,2,21,30,0,48N50,2E20
1905,4,18,18,50,40,48N50,2E20
1929,12,25,0,50,0,48N50,2E20
1905,4,20,10,50,40,48N50,2E20
1926,8,21,9,0,0,48N50,2E20
1905,4,23,3,50,40,48N50,2E20
1930,3,30,16,0,0,48N50,2E20
1905,4,24,1,20,40,48N50,2E20
1929,11,22,21,0,0,48N50,2E20
1905,4,24,12,50,40,48N50,2E20
1925,10,17,18,20,0,48N50,2E20
1905,4,27,0,50,40,48N50,2E20
1927,2,4,21,0,0,48N50,2E20
1905,4,28,1,50,40,48N50,2E20
1923,10,2,16,30,0,48N50,2E20
1905,5,3,9,50,40,48N50,2E20
1926,1,30,9,0,0,48N50,2E20
1905,5,7,18,50,40,48N50,2E20
1929,12,16,5,0,0,48N50,2E20
1905,5,8,3,50,40,48N50,2E20
1931,1,11,9,45,0,48N50,2E20
1905,5,9,11,50,40,48N50,2E20
1930,8,4,10,30,0,48N50,2E20
1905,5,9,19,50,40,48N50,2E20
1926,1,27,23,20,0,48N50,2E20
1905,5,10,8,50,40,48N50,2E20
1929,4,26,17,30,0,48N50,2E20
1905,5,10,20,50,40,48N50,2E20
1927,7,29,21,0,0,48N50,2E20
1905,5,13,7,50,40,48N50,2E20
1930,10,16,12,45,0,48N50,2E20
1905,5,14,7,50,40,48N50,2E20
1924,12,28,15,30,0,48N50,2E20
1905,5,16,5,50,40,48N50,2E20
1926,2,28,1,30,0,48N50,2E20
1927,6,16,0,0,0,48N50,2E20
1905,5,17,8,50,40,48N50,2E20
1929,3,19,3,0,0,48N50,2E20
1905,5,19,4,50,40,48N50,2E20
1930,1,2,10,30,0,48N50,2E20
1905,5,28,11,50,40,48N50,2E20
1906,4,6,4,50,40,48N50,2E20
1924,4,23,23,0,0,48N50,2E20
1925,5,25,18,30,0,48N50,2E20
1931,2,16,6,0,0,48N50,2E20
1905,5,30,23,20,40,48N50,2E20
1901,8,6,22,50,40,48N50,2E20
1928,9,19,21,30,0,48N50,2E20
1905,6,10,5,50,40,48N50,2E20
1930,9,26,9,30,0,48N50,2E20
1905,6,14,12,50,40,48N50,2E20
1927,3,5,9,50,0,48N50,2E20
1905,6,20,1,50,40,48N50,2E20
1930,5,7,21,10,0,48N50,2E20
1905,6,21,22,50,40,48N50,2E20
1928,7,4,6,0,0,48N50,2E20
1905,6,25,18,50,40,48N50,2E20
1908,3,15,1,50,40,48N50,2E20
1928,11,30,12,0,0,48N50,2E20
1905,7,3,18,50,40,48N50,2E20
1925,4,15,13,30,0,48N50,2E20
1905,7,5,3,50,40,48N50,2E20
1931,2,11,13,30,0,48N50,2E20
1905,7,6,5,50,40,48N50,2E20
1926,1,2,10,0,0,48N50,2E20
1926,11,27,6,0,0,48N50,2E20
1905,7,6,16,50,40,48N50,2E20
1928,11,19,8,0,0,48N50,2E20
1905,7,7,18,50,40,48N50,2E20
1926,12,30,21,15,0,48N50,2E20
1928,5,24,14,0,0,48N50,2E20
1930,4,24,14,45,0,48N50,2E20
1905,7,8,3,50,40,48N50,2E20
1930,5,18,18,0,0,48N50,2E20
1905,7,9,17,50,40,48N50,2E20
1930,9,18,7,0,0,48N50,2E20
1905,7,12,22,50,40,48N50,2E20
1926,3,18,11,30,0,48N50,2E20
1905,7,13,20,50,40,48N50,2E20
1928,12,14,2,0,0,48N50,2E20
1905,7,14,10,50,40,48N50,2E20
1928,1,10,8,30,0,48N50,2E20
1905,7,14,18,50,40,48N50,2E20
1926,10,18,18,40,0,48N50,2E20
1905,7,17,1,50,40,48N50,2E20
1928,11,1,12,35,0,48N50,2E20
1905,7,18,16,50,40,48N50,2E20
1930,12,25,0,25,0,48N50,2E20
1905,7,19,2,50,40,48N50,2E20
1924,10,4,18,0,0,48N50,2E20
1927,9,7,14,0,0,48N50,2E20
1929,8,3,20,10,0,48N50,2E20
1905,7,20,4,50,40,48N50,2E20
1929,3,30,5,0,0,48N50,2E20
1905,7,21,10,50,40,48N50,2E20
1930,3,22,8,25,0,48N50,2E20
1905,7,23,3,50,40,48N50,2E20
1926,10,25,5,0,0,48N50,2E20
1928,12,17,20,0,0,48N50,2E20
1905,7,30,9,20,40,48N50,2E20
1927,8,22,16,0,0,48N50,2E20
1905,8,1,2,50,40,48N50,2E20
1924,1,25,20,45,0,48N50,2E20
1905,8,1,2,50,40,48N50,2E20
1930,8,17,4,30,0,48N50,2E20
1905,8,1,6,50,40,48N50,2E20
1927,8,6,19,45,0,48N50,2E20
1905,8,1,8,50,40,48N50,2E20
1930,3,20,6,45,0,48N50,2E20
1905,8,2,7,50,40,48N50,2E20
1929,10,16,18,15,0,48N50,2E20
1905,8,2,12,50,40,48N50,2E20
1927,7,21,1,0,0,48N50,2E20
1929,10,10,19,0,0,48N50,2E20
1905,8,3,18,50,40,48N50,2E20
1929,7,12,19,15,0,48N50,2E20
1905,8,8,7,50,40,48N50,2E20
1930,6,3,1,30,0,48N50,2E20
1905,8,11,10,50,40,48N50,2E20
1928,5,13,16,30,0,48N50,2E20
1905,8,12,3,20,40,48N50,2E20
1928,11,12,20,0,0,48N50,2E20
1905,8,12,6,50,40,48N50,2E20
1924,7,18,18,30,0,48N50,2E20
1929,9,16,15,0,0,48N50,2E20
1905,8,12,7,50,40,48N50,2E20
1925,3,17,20,0,0,48N50,2E20
1905,8,14,5,50,40,48N50,2E20
1925,7,29,21,0,0,48N50,2E20
1905,8,16,15,50,40,48N50,2E20
1928,7,14,1,0,0,48N50,2E20
1905,8,17,5,20,40,48N50,2E20
1924,8,30,2,15,0,48N50,2E20
1905,8,19,3,50,40,48N50,2E20
1929,10,12,12,0,0,48N50,2E20
1905,8,21,1,20,40,48N50,2E20
1929,3,11,23,0,0,48N50,2E20
1905,8,22,5,50,40,48N50,2E20
1926,6,20,16,45,0,48N50,2E20
1905,8,23,12,20,40,48N50,2E20
1923,9,30,11,0,0,48N50,2E20
1905,8,24,19,50,40,48N50,2E20
1926,2,24,23,30,0,48N50,2E20
1927,9,4,9,30,0,48N50,2E20
1905,8,25,10,50,40,48N50,2E20
1925,11,30,13,0,0,48N50,2E20
# End of data from Volume B, 5016 persons
1905,8,27,0,50,40,48N50,2E20
1928,6,14,8,30,0,48N50,2E20
1905,9,1,9,50,40,48N50,2E20
1927,5,20,20,0,0,48N50,2E20
1905,9,2,5,50,40,48N50,2E20
1927,1,14,20,30,0,48N50,2E20
1905,9,5,7,50,40,48N50,2E20
1928,11,8,15,15,0,48N50,2E20
1905,9,7,10,50,40,48N50,2E20
1925,10,24,14,15,0,48N50,2E20
1905,9,7,13,50,40,48N50,2E20
1927,9,30,16,40,0,48N50,2E20
1905,9,7,14,50,40,48N50,2E20
1906,4,17,15,50,40,48N50,2E20
1930,8,7,3,5,0,48N50,2E20
1905,9,8,2,50,40,48N50,2E20
1926,1,19,0,5,0,48N50,2E20
1905,9,11,5,50,40,48N50,2E20
1928,12,12,16,0,0,48N50,2E20
1930,3,19,16,15,0,48N50,2E20
1905,9,16,7,50,40,48N50,2E20
1926,1,11,3,0,0,48N50,2E20
1905,9,18,13,50,40,48N50,2E20
1929,8,6,5,0,0,48N50,2E20
1905,9,18,19,50,40,48N50,2E20
1926,1,8,14,0,0,48N50,2E20
1927,8,21,19,0,0,48N50,2E20
1930,2,17,14,0,0,48N50,2E20
1905,9,20,7,20,40,48N50,2E20
1927,9,12,21,45,0,48N50,2E20
1905,9,23,6,50,40,48N50,2E20
1926,5,26,17,0,0,48N50,2E20
1927,11,17,3,0,0,48N50,2E20
1930,4,4,17,10,0,48N50,2E20
1905,9,29,10,50,40,48N50,2E20
1927,8,8,23,30,0,48N50,2E20
1905,9,30,5,50,40,48N50,2E20
1926,4,4,8,10,0,48N50,2E20
1905,10,3,2,50,40,48N50,2E20
1927,6,26,12,0,0,48N50,2E20
1905,10,3,14,50,40,48N50,2E20
1929,12,5,4,5,0,48N50,2E20
1905,10,5,1,50,40,48N50,2E20
1924,10,13,11,0,0,48N50,2E20
1927,3,24,15,0,0,48N50,2E20
1905,10,5,3,50,40,48N50,2E20
1926,6,27,11,15,0,48N50,2E20
1905,10,5,22,50,40,48N50,2E20
1905,8,14,4,50,40,48N50,2E20
1927,10,2,13,15,0,48N50,2E20
1928,9,3,12,15,0,48N50,2E20
1930,1,10,20,30,0,48N50,2E20
1905,10,7,8,50,40,48N50,2E20
1930,10,25,18,30,0,48N50,2E20
1905,10,8,7,50,40,48N50,2E20
1926,5,22,7,45,0,48N50,2E20
1905,10,14,7,50,40,48N50,2E20
1930,9,21,21,30,0,48N50,2E20
1905,10,15,0,50,40,48N50,2E20
1929,12,12,10,0,0,48N50,2E20
1905,10,21,18,50,40,48N50,2E20
1925,11,9,21,0,0,48N50,2E20
1905,10,24,1,50,40,48N50,2E20
1926,2,4,14,0,0,48N50,2E20
1905,10,24,7,50,40,48N50,2E20
1926,4,9,14,0,0,48N50,2E20
1905,10,27,5,50,40,48N50,2E20
1923,5,14,6,0,0,48N50,2E20
1925,3,23,14,15,0,48N50,2E20
1905,10,29,0,50,40,48N50,2E20
1927,2,2,3,0,0,48N50,2E20
1905,10,30,20,50,40,48N50,2E20
1924,9,27,6,30,0,48N50,2E20
1905,11,1,8,50,40,48N50,2E20
1924,7,28,13,0,0,48N50,2E20
1905,11,6,4,50,40,48N50,2E20
1928,8,23,19,0,0,48N50,2E20
1905,11,7,0,5,40,48N50,2E20
1929,11,27,10,15,0,48N50,2E20
1905,11,7,5,50,40,48N50,2E20
1929,11,25,15,0,0,48N50,2E20
1905,11,11,4,50,40,48N50,2E20
1927,8,26,0,30,0,48N50,2E20
1905,11,14,22,50,40,48N50,2E20
1927,12,13,1,30,0,48N50,2E20
1905,11,15,6,50,40,48N50,2E20
1928,9,28,0,0,0,48N50,2E20
1905,11,16,10,50,40,48N50,2E20
1929,3,19,4,35,0,48N50,2E20
1905,11,17,5,50,40,48N50,2E20
1926,7,12,7,30,0,48N50,2E20
1905,11,18,12,50,40,48N50,2E20
1930,1,19,18,30,0,48N50,2E20
1905,11,21,2,50,40,48N50,2E20
1925,12,27,12,30,0,48N50,2E20
1905,11,22,8,50,40,48N50,2E20
1912,1,31,12,0,0,48N50,2E20
1929,9,12,12,25,0,48N50,2E20
1930,9,13,4,0,0,48N50,2E20
1905,11,27,10,50,40,48N50,2E20
1926,5,22,14,0,0,48N50,2E20
1929,6,18,0,30,0,48N50,2E20
1905,11,29,10,50,40,48N50,2E20
1926,8,3,2,0,0,48N50,2E20
1905,12,3,5,50,40,48N50,2E20
1925,4,16,4,15,0,48N50,2E20
1905,12,4,0,50,40,48N50,2E20
1929,6,6,22,45,0,48N50,2E20
1905,12,4,4,50,40,48N50,2E20
1927,4,4,3,0,0,48N50,2E20
1905,12,7,7,50,40,48N50,2E20
1929,4,9,11,0,0,48N50,2E20
1905,12,11,21,50,40,48N50,2E20
1929,5,22,23,40,0,48N50,2E20
1905,12,15,0,50,40,48N50,2E20
1907,12,21,21,50,40,48N50,2E20
1930,4,30,10,10,0,48N50,2E20
1905,12,16,19,50,40,48N50,2E20
1930,1,29,3,35,0,48N50,2E20
1905,12,23,20,50,40,48N50,2E20
1925,3,6,10,30,0,48N50,2E20
1905,12,26,2,50,40,48N50,2E20
1925,5,28,8,30,0,48N50,2E20
1905,12,26,11,50,40,48N50,2E20
1928,6,21,2,25,0,48N50,2E20
1930,6,2,9,50,0,48N50,2E20
1905,12,26,22,50,40,48N50,2E20
1926,10,14,19,30,0,48N50,2E20
1905,12,29,22,50,40,48N50,2E20
1927,1,3,3,0,0,48N50,2E20
1905,12,31,6,50,40,48N50,2E20
1928,3,9,0,5,0,48N50,2E20
1906,1,1,17,50,40,48N50,2E20
1926,3,25,3,30,0,48N50,2E20
1906,1,4,21,50,40,48N50,2E20
1928,3,11,22,0,0,48N50,2E20
1906,1,6,3,50,40,48N50,2E20
1924,6,7,6,0,0,48N50,2E20
1906,1,9,1,50,40,48N50,2E20
1926,5,13,18,0,0,48N50,2E20
1906,1,10,19,50,40,48N50,2E20
1924,8,19,22,0,0,48N50,2E20
1906,1,12,18,50,40,48N50,2E20
1927,10,31,14,0,0,48N50,2E20
1906,1,14,0,50,40,48N50,2E20
1931,1,31,7,0,0,48N50,2E20
1906,1,24,4,50,40,48N50,2E20
1928,4,22,9,15,0,48N50,2E20
1906,1,24,8,50,40,48N50,2E20
1928,1,16,21,0,0,48N50,2E20
1906,1,25,14,50,40,48N50,2E20
1929,3,29,16,45,0,48N50,2E20
1906,1,26,6,50,40,48N50,2E20
1927,3,19,3,15,0,48N50,2E20
1929,3,10,5,0,0,48N50,2E20
1906,1,30,3,50,40,48N50,2E20
1926,3,14,12,30,0,48N50,2E20
1906,2,1,7,50,40,48N50,2E20
1930,2,28,2,0,0,48N50,2E20
1906,2,2,12,50,40,48N50,2E20
1925,8,17,11,0,0,48N50,2E20
1906,2,4,7,50,40,48N50,2E20
1925,6,5,8,35,0,48N50,2E20
1906,2,4,16,50,40,48N50,2E20
1925,2,16,2,30,0,48N50,2E20
1906,2,7,1,50,40,48N50,2E20
1927,10,11,1,30,0,48N50,2E20
1906,2,8,17,50,40,48N50,2E20
1930,6,1,7,20,0,48N50,2E20
1906,2,11,5,50,40,48N50,2E20
1930,8,9,11,0,0,48N50,2E20
1906,2,12,13,20,40,48N50,2E20
1930,8,16,15,0,0,48N50,2E20
1906,2,12,19,50,40,48N50,2E20
1907,7,23,7,50,40,48N50,2E20
1929,11,12,6,30,0,48N50,2E20
1906,2,14,2,50,40,48N50,2E20
1928,9,10,4,50,0,48N50,2E20
1906,2,18,3,50,40,48N50,2E20
1926,7,30,1,40,0,48N50,2E20
1906,2,18,14,50,40,48N50,2E20
1929,9,8,16,0,0,48N50,2E20
1906,2,19,6,50,40,48N50,2E20
1924,5,16,15,0,0,48N50,2E20
1906,2,19,12,50,40,48N50,2E20
1930,12,25,8,0,0,48N50,2E20
1906,2,24,9,50,40,48N50,2E20
1929,1,7,5,30,0,48N50,2E20
1906,2,24,16,50,40,48N50,2E20
1928,2,4,22,10,0,48N50,2E20
1906,2,25,1,50,40,48N50,2E20
1928,1,7,1,45,0,48N50,2E20
1906,2,25,4,50,40,48N50,2E20
1929,6,21,3,15,0,48N50,2E20
1906,2,25,4,50,40,48N50,2E20
1931,2,24,12,30,0,48N50,2E20
1906,2,25,9,50,40,48N50,2E20
1926,4,21,15,0,0,48N50,2E20
1906,2,26,12,50,40,48N50,2E20
1928,6,12,4,0,0,48N50,2E20
1906,2,28,15,50,40,48N50,2E20
1929,9,4,0,0,0,48N50,2E20
1906,3,4,3,50,40,48N50,2E20
1930,8,4,5,5,0,48N50,2E20
1906,3,6,12,50,40,48N50,2E20
1924,9,11,1,0,0,48N50,2E20
1906,3,8,1,50,40,48N50,2E20
1929,8,12,16,0,0,48N50,2E20
1906,3,9,6,50,40,48N50,2E20
1929,5,28,9,5,0,48N50,2E20
1906,3,14,20,50,40,48N50,2E20
1923,6,22,19,0,0,48N50,2E20
1925,8,6,4,0,0,48N50,2E20
1906,3,16,2,50,40,48N50,2E20
1930,5,21,10,30,0,48N50,2E20
1906,3,17,15,50,40,48N50,2E20
1925,2,3,5,0,0,48N50,2E20
1906,3,18,6,50,40,48N50,2E20
1930,12,5,9,30,0,48N50,2E20
1906,3,18,17,50,40,48N50,2E20
1929,11,20,17,0,0,48N50,2E20
1906,3,19,1,50,40,48N50,2E20
1924,7,14,18,30,0,48N50,2E20
1906,3,20,4,50,40,48N50,2E20
1924,9,7,15,0,0,48N50,2E20
1906,3,20,16,50,40,48N50,2E20
1929,12,9,23,30,0,48N50,2E20
1906,3,21,9,50,40,48N50,2E20
1927,4,2,11,20,0,48N50,2E20
1928,12,13,4,15,0,48N50,2E20
1906,3,23,5,50,40,48N50,2E20
1930,11,18,21,25,0,48N50,2E20
1906,3,25,4,50,40,48N50,2E20
1925,3,6,1,30,0,48N50,2E20
1906,3,25,9,50,40,48N50,2E20
1924,4,15,1,0,0,48N50,2E20
1906,3,27,7,50,40,48N50,2E20
1930,2,9,13,0,0,48N50,2E20
1906,3,28,3,50,40,48N50,2E20
1930,8,4,0,20,0,48N50,2E20
1906,3,30,7,50,40,48N50,2E20
1927,2,19,0,50,0,48N50,2E20
1906,4,2,5,50,40,48N50,2E20
1925,5,3,11,45,0,48N50,2E20
1906,4,3,7,50,40,48N50,2E20
1927,10,6,13,30,0,48N50,2E20
1906,4,15,8,50,40,48N50,2E20
1926,2,13,12,0,0,48N50,2E20
1906,4,19,0,50,40,48N50,2E20
1929,5,18,6,0,0,48N50,2E20
1906,4,22,3,50,40,48N50,2E20
1927,6,11,17,30,0,48N50,2E20
1906,4,27,20,50,40,48N50,2E20
1930,11,9,7,0,0,48N50,2E20
1906,4,28,1,50,40,48N50,2E20
1905,9,7,0,50,40,48N50,2E20
1926,5,21,10,0,0,48N50,2E20
1906,5,1,7,50,40,48N50,2E20
1928,3,9,6,5,0,48N50,2E20
1906,5,4,22,50,40,48N50,2E20
1926,6,21,17,0,0,48N50,2E20
1906,5,6,6,50,40,48N50,2E20
1926,11,4,2,30,0,48N50,2E20
1928,2,18,10,30,0,48N50,2E20
1929,10,5,9,0,0,48N50,2E20
1906,5,7,5,50,40,48N50,2E20
1931,2,26,19,10,0,48N50,2E20
1906,5,7,21,50,40,48N50,2E20
1928,8,10,8,30,0,48N50,2E20
1906,5,8,12,50,40,48N50,2E20
1929,9,18,20,0,0,48N50,2E20
1906,5,13,8,50,40,48N50,2E20
1931,2,10,16,10,0,48N50,2E20
1906,5,17,0,50,40,48N50,2E20
1928,3,23,17,30,0,48N50,2E20
1906,5,17,22,50,40,48N50,2E20
1928,10,30,14,30,0,48N50,2E20
1906,5,18,0,50,40,48N50,2E20
1929,10,14,7,25,0,48N50,2E20
1906,5,20,22,50,40,48N50,2E20
1907,9,11,22,50,40,48N50,2E20
1930,5,21,5,0,0,48N50,2E20
1906,5,21,6,50,40,48N50,2E20
1929,3,16,9,30,0,48N50,2E20
1906,5,22,5,50,40,48N50,2E20
1926,1,6,23,0,0,48N50,2E20
1927,12,19,13,0,0,48N50,2E20
1906,5,23,13,50,40,48N50,2E20
1927,2,28,11,30,0,48N50,2E20
1906,5,30,9,50,40,48N50,2E20
1929,1,19,2,30,0,48N50,2E20
1906,6,1,3,50,40,48N50,2E20
1928,12,3,6,30,0,48N50,2E20
1906,6,5,13,50,40,48N50,2E20
1930,9,25,15,40,0,48N50,2E20
1906,6,8,3,50,40,48N50,2E20
1926,5,5,23,30,0,48N50,2E20
1906,6,10,7,50,40,48N50,2E20
1929,8,30,1,35,0,48N50,2E20
1906,6,11,2,50,40,48N50,2E20
1930,10,24,14,30,0,48N50,2E20
1906,6,15,10,50,40,48N50,2E20
1929,11,11,7,15,0,48N50,2E20
1906,6,16,8,50,40,48N50,2E20
1929,7,3,0,0,0,48N50,2E20
1906,6,17,4,50,40,48N50,2E20
1928,11,29,2,50,0,48N50,2E20
1929,11,14,13,0,0,48N50,2E20
1906,6,19,8,50,40,48N50,2E20
1930,9,17,18,30,0,48N50,2E20
1906,6,27,7,50,40,48N50,2E20
1925,4,13,19,30,0,48N50,2E20
1906,7,3,11,50,40,48N50,2E20
1926,3,4,8,0,0,48N50,2E20
1906,7,4,17,50,40,48N50,2E20
1927,10,25,3,20,0,48N50,2E20
1906,7,5,13,50,40,48N50,2E20
1927,2,17,4,50,0,48N50,2E20
1906,7,6,17,50,40,48N50,2E20
1928,10,23,7,0,0,48N50,2E20
1906,7,5,1,50,40,48N50,2E20
1930,12,30,5,30,0,48N50,2E20
1906,7,8,18,50,40,48N50,2E20
1925,8,24,12,15,0,48N50,2E20
1906,7,9,17,50,40,48N50,2E20
1930,1,19,21,30,0,48N50,2E20
1906,7,10,4,50,40,48N50,2E20
1928,12,21,21,5,0,48N50,2E20
1906,7,10,10,50,40,48N50,2E20
1929,4,7,7,40,0,48N50,2E20
1906,7,12,3,50,40,48N50,2E20
1931,2,20,14,0,0,48N50,2E20
1906,7,12,17,50,40,48N50,2E20
1924,12,9,5,30,0,48N50,2E20
1906,7,15,5,50,40,48N50,2E20
1908,6,23,7,50,40,48N50,2E20
1924,12,30,8,30,0,48N50,2E20
1928,10,27,2,0,0,48N50,2E20
1906,7,15,6,50,40,48N50,2E20
1928,4,17,15,50,0,48N50,2E20
1906,7,16,5,50,40,48N50,2E20
1930,8,2,11,30,0,48N50,2E20
1906,7,17,20,50,40,48N50,2E20
1925,7,28,19,30,0,48N50,2E20
1906,7,19,13,50,40,48N50,2E20
1928,9,25,21,35,0,48N50,2E20
1906,7,30,6,50,40,48N50,2E20
1927,8,31,19,15,0,48N50,2E20
1929,5,23,22,45,0,48N50,2E20
1906,8,5,9,50,40,48N50,2E20
1927,6,28,1,45,0,48N50,2E20
1930,3,1,3,30,0,48N50,2E20
1906,8,5,13,50,40,48N50,2E20
1925,7,19,7,0,0,48N50,2E20
1906,8,11,0,5,40,48N50,2E20
1930,11,23,23,20,0,48N50,2E20
1906,8,11,8,50,40,48N50,2E20
1926,5,24,1,55,0,48N50,2E20
1906,8,13,8,50,40,48N50,2E20
1929,7,14,6,0,0,48N50,2E20
1906,8,13,10,50,40,48N50,2E20
1927,11,18,13,30,0,48N50,2E20
1906,8,14,20,50,40,48N50,2E20
1926,5,7,22,15,0,48N50,2E20
1927,10,31,11,0,0,48N50,2E20
1906,8,15,10,50,40,48N50,2E20
1911,8,15,14,0,0,48N50,2E20
1929,12,18,17,0,0,48N50,2E20
1906,8,16,5,50,40,48N50,2E20
1929,11,20,20,0,0,48N50,2E20
1906,8,18,21,50,40,48N50,2E20
1929,2,1,17,30,0,48N50,2E20
1930,6,23,19,30,0,48N50,2E20
1906,8,21,19,50,40,48N50,2E20
1930,8,15,3,0,0,48N50,2E20
1906,8,23,2,50,40,48N50,2E20
1929,12,4,13,10,0,48N50,2E20
1906,8,23,16,50,40,48N50,2E20
1927,12,25,23,0,0,48N50,2E20
1906,8,24,0,50,40,48N50,2E20
1930,6,3,12,0,0,48N50,2E20
1906,8,24,7,50,40,48N50,2E20
1929,6,8,0,5,0,48N50,2E20
1906,8,26,4,50,40,48N50,2E20
1929,12,14,6,45,0,48N50,2E20
1906,8,27,9,50,40,48N50,2E20
1927,9,18,9,0,0,48N50,2E20
1906,8,31,6,50,40,48N50,2E20
1931,1,2,12,0,0,48N50,2E20
1906,9,1,11,50,40,48N50,2E20
1927,4,3,13,15,0,48N50,2E20
1906,9,5,18,50,40,48N50,2E20
1924,8,13,4,0,0,48N50,2E20
1906,9,8,4,50,40,48N50,2E20
1928,11,22,17,0,0,48N50,2E20
1906,9,12,17,50,40,48N50,2E20
1927,5,16,6,0,0,48N50,2E20
1906,9,14,18,50,40,48N50,2E20
1928,4,23,4,45,0,48N50,2E20
1906,9,17,4,50,40,48N50,2E20
1927,9,21,8,0,0,48N50,2E20
1906,9,19,3,20,40,48N50,2E20
1930,10,26,14,30,0,48N50,2E20
1906,9,20,17,50,40,48N50,2E20
1927,3,20,4,45,0,48N50,2E20
1906,9,26,14,50,40,48N50,2E20
1928,9,10,16,0,0,48N50,2E20
1906,9,27,7,50,40,48N50,2E20
1929,10,4,9,55,0,48N50,2E20
1906,9,28,14,50,40,48N50,2E20
1928,5,1,15,50,0,48N50,2E20
1906,9,28,19,50,40,48N50,2E20
1928,8,24,14,0,0,48N50,2E20
1929,10,14,9,20,0,48N50,2E20
1906,9,30,14,50,40,48N50,2E20
1927,6,2,16,15,0,48N50,2E20
1906,10,3,0,50,40,48N50,2E20
1930,8,5,1,50,0,48N50,2E20
1906,10,5,22,50,40,48N50,2E20
1931,1,3,18,0,0,48N50,2E20
1906,10,11,12,50,40,48N50,2E20
1907,5,16,6,50,40,48N50,2E20
1925,11,18,9,0,0,48N50,2E20
1906,10,15,1,50,40,48N50,2E20
1926,4,10,5,15,0,48N50,2E20
1906,10,15,9,50,40,48N50,2E20
1927,6,2,16,0,0,48N50,2E20
1928,7,27,15,0,0,48N50,2E20
1906,10,17,16,50,40,48N50,2E20
1928,1,22,9,0,0,48N50,2E20
1906,10,21,3,50,40,48N50,2E20
1929,1,6,5,0,0,48N50,2E20
1906,10,21,22,50,40,48N50,2E20
1925,3,1,18,0,0,48N50,2E20
1906,10,22,6,50,40,48N50,2E20
1928,8,31,6,50,0,48N50,2E20
1929,12,17,21,0,0,48N50,2E20
1906,10,22,7,50,40,48N50,2E20
1923,10,3,2,0,0,48N50,2E20
1906,10,23,0,50,40,48N50,2E20
1925,1,3,16,30,0,48N50,2E20
1928,2,7,17,10,0,48N50,2E20
1906,10,24,0,50,40,48N50,2E20
1930,4,24,19,30,0,48N50,2E20
1906,10,27,13,50,40,48N50,2E20
1925,4,13,22,0,0,48N50,2E20
1930,1,1,13,0,0,48N50,2E20
1906,10,29,14,50,40,48N50,2E20
1929,5,24,8,0,0,48N50,2E20
1906,10,31,3,50,40,48N50,2E20
1925,10,26,20,0,0,48N50,2E20
1926,11,29,8,0,0,48N50,2E20
1930,3,21,6,0,0,48N50,2E20
1906,11,1,1,50,40,48N50,2E20
1926,10,24,3,15,0,48N50,2E20
1906,11,2,9,50,40,48N50,2E20
1927,8,25,0,45,0,48N50,2E20
1929,2,4,2,0,0,48N50,2E20
1906,11,11,21,50,40,48N50,2E20
1923,9,13,16,0,0,48N50,2E20
1925,11,8,16,0,0,48N50,2E20
1929,6,5,17,15,0,48N50,2E20
1906,11,14,17,50,40,48N50,2E20
1930,4,3,12,45,0,48N50,2E20
1906,11,15,13,50,40,48N50,2E20
1931,1,26,14,0,0,48N50,2E20
1906,11,18,9,50,40,48N50,2E20
1930,1,3,4,0,0,48N50,2E20
1906,11,20,18,50,40,48N50,2E20
1929,10,12,9,45,0,48N50,2E20
1906,11,26,17,50,40,48N50,2E20
1925,1,4,17,15,0,48N50,2E20
1906,11,26,22,50,40,48N50,2E20
1929,12,28,7,0,0,48N50,2E20
1906,12,3,2,50,40,48N50,2E20
1925,11,15,6,45,0,48N50,2E20
1906,12,3,9,50,40,48N50,2E20
1929,2,5,7,10,0,48N50,2E20
1906,12,5,18,50,40,48N50,2E20
1927,12,10,2,30,0,48N50,2E20
1906,12,6,4,50,40,48N50,2E20
1907,11,20,20,50,40,48N50,2E20
1929,7,10,1,0,0,48N50,2E20
1906,12,6,7,50,40,48N50,2E20
1928,3,11,14,30,0,48N50,2E20
1906,12,10,4,50,40,48N50,2E20
1923,3,10,4,30,0,48N50,2E20
1906,12,19,0,20,40,48N50,2E20
1929,4,4,23,45,0,48N50,2E20
1906,12,20,1,50,40,48N50,2E20
1929,1,21,21,0,0,48N50,2E20
1906,12,21,9,50,40,48N50,2E20
1910,4,12,12,50,40,48N50,2E20
1925,11,21,1,0,0,48N50,2E20
1928,2,11,13,50,0,48N50,2E20
1906,12,22,22,50,40,48N50,2E20
1929,3,18,23,0,0,48N50,2E20
1906,12,31,22,50,40,48N50,2E20
1930,9,26,6,40,0,48N50,2E20
1907,1,2,0,50,40,48N50,2E20
1927,9,7,17,0,0,48N50,2E20
1907,1,14,16,50,40,48N50,2E20
1928,9,2,19,15,0,48N50,2E20
1907,1,15,22,50,40,48N50,2E20
1929,7,11,12,15,0,48N50,2E20
1907,1,19,0,10,40,48N50,2E20
